price,carat,depth,table,x,y,z,cut_numeric,color_numeric,clarity_numeric
12711,3.39,64.2,33,3.41,51.49,27.07,1,0,1
12977,3.51,64.5,36,3.54,51.83,27.2,0,0,3
14567,4.08,59.8,37,4.42,52.51,28,2,4,2
16991,4.39,59.5,32,5.2,53.41,28.52,2,4,3
15859,4.31,64.5,38,5.15,53.35,28.21,0,5,4
17904,4.58,61.5,37,5.88,54.1,28.83,3,2,2
10438,3.98,60.7,38,4.24,52.32,27.83,4,3,5
15267,4.11,61.3,36,4.58,52.79,28.04,3,4,1
17764,4.46,62.5,38,5.5,53.68,28.53,4,0,2
18217,4.66,62.5,37,6.21,54.41,28.98,3,1,2
17264,4.51,60,36,5.62,53.72,28.71,3,3,4
18061,4.71,62.3,41.1,6.44,54.58,29.11,4,6,3
15286,4.11,62,39,4.58,52.67,27.96,4,1,2
11079,4.01,60.8,38,4.29,52.43,27.87,4,3,5
16767,4.3,63.4,41,5.14,53.23,28.23,1,2,2
18086,4.59,63.2,38,5.97,54.11,28.78,1,3,2
6924,3.01,61.9,40,2.65,50.84,26.8,3,0,1
9227,3.81,60.7,38,3.85,52.05,27.63,4,4,4
17762,4.6,62.9,36,5.99,54.2,28.83,3,3,3
16442,4.3,62.9,38,5.03,53.25,28.23,4,4,2
18215,4.71,61.8,35,6.43,54.64,29.15,3,2,3
18446,4.7,64.3,40,6.47,54.61,29.05,1,1,2
17790,4.67,62,39,6.22,54.42,29.01,4,5,4
16159,4.23,62.7,39,4.86,53.07,28.13,4,5,2
18262,4.69,63.1,39,6.38,54.51,29.04,1,5,2
15185,4.1,60.3,36,4.46,52.65,28.02,2,5,1
18415,4.7,60.5,38,6.38,54.5,29.15,4,3,1
12654,3.99,62.1,36,4.27,52.49,27.8,3,3,3
15968,4.27,62.4,38,4.94,53.16,28.2,3,6,3
17799,4.66,59.9,36,6.13,54.33,29.05,3,2,6
16453,4.31,58.3,31,4.97,53.21,28.46,1,5,2
12069,3.67,61.8,36,3.67,51.86,27.44,3,1,3
17945,4.71,60.9,38,6.39,54.58,29.16,4,3,5
18218,4.71,61.7,38,6.44,54.58,29.14,4,3,4
15961,4,67.6,38,4.53,52.79,27.62,0,5,1
18258,4.71,62,35,6.47,54.59,29.14,2,3,4
8627,3.48,62,37,3.33,51.54,27.22,3,1,3
17916,4.53,55.2,35,5.45,53.65,28.89,0,5,1
13768,3.99,62.8,40,4.28,52.52,27.77,3,6,1
16308,4.31,62.7,38,5.08,53.2,28.24,4,4,2
17762,4.6,59.8,34,5.92,54.12,28.93,3,3,3
16273,4.3,62.7,39,5.06,53.19,28.23,4,5,1
10900,3.93,61,38,4.06,52.29,27.74,4,4,3
17799,4.59,61.3,39,5.89,54.09,28.84,4,5,3
16286,4.31,60.6,38,5.03,53.13,28.32,4,5,2
11150,3.66,62.4,37,3.71,51.95,27.44,3,2,2
18297,4.71,62.9,39,6.52,54.63,29.13,2,2,4
4169,3.5,62.8,35,3.56,51.66,27.27,1,3,7
17161,4.47,62.1,37,5.53,53.67,28.56,2,6,2
14325,3.82,59.5,36,3.79,52.01,27.68,3,1,1
16528,4.29,62.6,43,5,53.13,28.2,4,3,1
12666,3.82,61.1,37,3.9,52.02,27.61,2,6,1
14813,3.84,63.6,33,4.09,52.35,27.6,1,3,1
15097,3.8,63.3,32,4.07,52.18,27.56,1,5,0
17408,4.46,60.7,38,5.44,53.63,28.59,3,4,2
16336,4.31,61,39,5,53.14,28.29,4,2,2
16490,4.31,62.9,37,5.06,53.29,28.25,3,5,2
18279,4.7,61.6,39,6.4,54.54,29.12,4,2,4
14533,3.97,62,38,4.27,52.4,27.78,2,1,2
16965,4.26,61.3,36,4.86,53.07,28.21,3,6,1
17825,4.63,60.9,37,6.03,54.22,28.94,3,4,4
17600,4.51,62.5,35,5.67,53.79,28.62,1,4,2
17872,4.61,62,39,6.03,54.17,28.88,2,4,4
10203,3.43,62.4,38,3.38,51.45,27.18,2,2,1
10043,3,63.8,38,2.74,50.95,26.7,1,1,1
17512,4.49,61.1,39,5.55,53.67,28.62,2,3,2
18034,4.71,61.4,36,6.42,54.56,29.14,3,5,5
12683,3.72,62.2,37,3.71,51.94,27.45,3,1,2
12119,3.99,60.7,39,4.16,52.29,27.8,4,5,3
12735,4.07,63.3,38,4.53,52.76,27.89,2,3,6
13217,3.74,61.6,38.9,3.8,51.9,27.51,4,0,3
14906,4.24,60.6,35,4.85,52.98,28.22,2,4,5
14815,4.11,61.9,36,4.58,52.71,27.98,4,3,2
16917,4.49,62.2,39,5.61,53.74,28.6,4,3,5
17233,4.4,63.3,37.5,5.36,53.5,28.39,2,2,3
18324,4.68,62.1,39,6.3,54.45,29.04,2,0,5
16400,4.31,60.3,39,4.97,53.17,28.33,4,6,1
17394,4.44,62.5,38,5.46,53.68,28.52,3,5,2
16436,4.23,61.9,37,4.81,53.03,28.15,3,1,2
14637,4.05,62.6,35,4.48,52.58,27.86,2,5,1
13948,3.99,61.2,38,4.27,52.37,27.82,2,2,2
15824,4.31,59.7,36,4.92,53.12,28.34,2,6,3
17832,4.5,61.3,40,5.56,53.71,28.62,4,1,1
13695,3.77,62,37,3.87,51.99,27.53,3,0,3
16798,4.51,61.6,38,5.61,53.81,28.65,4,6,4
17964,4.65,61.7,36,6.22,54.34,29,3,5,5
12372,4.01,60,36,4.2,52.44,27.9,3,3,3
17995,4.71,60.5,39,6.37,54.57,29.17,4,4,3
5434,3.49,60.5,37,3.25,51.37,27.26,3,4,3
18330,4.7,62.1,41,6.4,54.54,29.1,4,3,2
3107,2.95,60.8,35,2.49,50.74,26.81,3,1,2
2500,2.99,62.3,34,2.67,50.94,26.81,3,3,2
715,2.71,62.6,41,2.32,50.44,26.52,4,2,1
12036,4,62.9,37,4.35,52.54,27.79,3,5,3
17981,4.69,62.2,40,6.36,54.5,29.07,4,3,6
18156,4.61,62,34,6.05,54.17,28.88,1,2,2
13002,3.96,60.5,39,4.15,52.2,27.8,2,6,2
17841,4.61,62.7,40,6,54.14,28.82,4,4,4
18283,4.71,61.9,37,6.43,54.62,29.14,3,5,1
15663,4.31,62,38,5.06,53.16,28.26,4,4,5
18305,4.74,60.5,38,6.53,54.67,29.25,2,4,4
16219,4.48,62.1,40,5.56,53.67,28.57,4,5,6
8036,3.97,61.8,40,4.25,52.34,27.77,4,4,7
16272,4.26,63.3,37,4.98,53.1,28.14,2,6,1
18125,4.7,63.1,37,6.44,54.64,29.1,2,2,4
15606,4.01,62.4,32,4.39,52.46,27.81,2,1,1
17631,4.6,60.1,38,5.89,54.07,28.89,4,4,5
18343,4.73,58.5,34,6.47,54.59,29.29,2,2,6
11312,3.98,61.3,38.9,4.24,52.38,27.81,2,3,4
17944,4.61,62,35,6.07,54.21,28.9,2,5,3
11610,3.61,61.2,39,3.51,51.72,27.39,4,2,1
17059,4.51,63.6,38,5.7,53.82,28.58,1,3,5
17252,4.44,61.1,36,5.35,53.58,28.53,3,3,3
11529,3.81,62,38,4.05,52.14,27.63,4,2,4
13965,4,62.9,38,4.39,52.49,27.79,4,4,1
18404,4.77,63,37,6.8,54.93,29.31,2,5,3
3105,2.88,62,40,2.49,50.63,26.68,4,1,1
11504,3.64,59.4,34,3.45,51.65,27.48,3,0,5
16927,4.41,60.4,35,5.3,53.42,28.5,3,6,2
14102,3.95,62.5,37,4.28,52.4,27.75,2,4,2
15964,4.31,61,38,4.98,53.16,28.29,4,6,3
12306,4,61.1,33,4.35,52.4,27.86,2,5,3
12798,3.8,62.5,38,3.97,52.2,27.59,4,3,4
10715,3.51,63.4,36,3.54,51.65,27.22,1,6,1
12817,3.51,57.5,32,3.21,51.41,27.48,1,3,1
17917,4.66,62.5,37,6.23,54.42,28.99,3,2,5
17676,4.29,65.1,38,5.09,53.35,28.15,0,3,0
17969,4.68,62.1,39,6.32,54.5,29.06,4,3,4
16627,4.31,62.7,38,5.11,53.23,28.26,2,4,2
18057,4.71,62.1,38,6.47,54.6,29.14,4,5,5
10154,3.64,62.9,37,3.62,51.83,27.34,3,2,4
18080,4.68,60.4,36,6.27,54.47,29.11,3,5,2
17970,4.7,59.7,35,6.33,54.47,29.16,4,5,6
16308,4.3,61.6,34,5.04,53.18,28.28,2,3,2
4677,3.31,63.1,38,3.22,51.29,27.03,1,2,5
16796,4.5,62.4,37,5.61,53.81,28.61,3,3,6
18160,4.67,62.4,38,6.26,54.44,29.01,4,3,3
8129,3.47,63,41,3.41,51.62,27.2,4,6,2
18158,4.71,62.4,38,6.47,54.61,29.13,4,3,5
6552,3,60,35,2.58,50.77,26.91,3,2,2
16643,4.26,59.1,37,4.87,52.99,28.32,2,1,2
12191,3.1,64.6,39,2.98,51.2,26.81,0,2,1
14461,4.29,61,39,4.96,53.1,28.27,4,4,6
9796,3.46,62.5,35,3.39,51.57,27.21,3,1,2
17037,4.48,60.9,39,5.47,53.62,28.59,4,5,3
18071,4.68,63,38,6.36,54.48,29.03,2,3,5
13736,3.98,58.6,33,4.09,52.3,27.92,3,4,2
11536,3.47,61.6,37,3.29,51.6,27.23,3,3,1
17259,4.31,66.4,39,5.23,53.48,28.17,0,4,1
18209,4.66,61.2,37,6.21,54.31,29.01,3,5,2
13003,3.78,61.8,40,3.87,51.99,27.54,4,1,1
14449,3.94,61.7,38,4.15,52.34,27.74,4,5,1
15710,4.3,61.2,37,5.06,53.18,28.31,2,3,5
15110,3.99,61.1,36,4.34,52.53,27.9,3,1,3
17113,4.51,61.3,36,5.65,53.75,28.66,3,4,4
5543,3.49,62.1,39,3.39,51.52,27.23,4,5,2
9199,3.96,61.7,40,4.2,52.35,27.76,4,5,3
14237,3.98,62.4,36,4.29,52.52,27.8,3,4,1
17531,4.47,62.6,38,5.56,53.69,28.55,4,3,2
17917,4.6,60.4,36,5.94,54.07,28.89,2,5,4
16496,4.27,62.1,38,4.99,53.09,28.21,4,2,1
13631,4,63.7,35,4.43,52.55,27.77,2,3,2
18047,4.71,61.7,38,6.42,54.6,29.14,4,3,4
18302,4.68,63.2,38,6.37,54.5,29.03,1,1,4
16365,4.3,61.9,39,5.01,53.14,28.24,4,5,1
10710,3.75,60.1,34,3.7,51.93,27.59,3,3,3
17670,4.6,59.8,34,5.89,54.11,28.92,3,5,4
16661,4.24,60.3,39,4.78,52.98,28.22,4,3,1
14504,3.94,58.2,37,3.95,52.18,27.87,3,4,1
13699,3.85,61.8,40,3.99,52.12,27.62,4,0,2
17417,4.45,60.5,40,5.41,53.51,28.56,4,1,4
17387,4.51,63.8,40,5.71,53.84,28.58,1,4,3
15702,4.24,62.4,41,4.81,53.01,28.11,4,3,4
7112,3.44,62.8,35,3.3,51.54,27.15,3,2,4
15414,4.29,60.8,38,4.97,53.1,28.28,4,5,2
12666,3.99,61.3,39,4.26,52.37,27.81,4,6,2
9278,3.93,61.1,39,4.15,52.27,27.76,4,6,4
15460,4.1,60.3,38,4.43,52.63,28.01,4,2,1
8855,3.81,61.8,40,3.95,52.07,27.59,2,3,6
18278,4.75,61.4,39,6.61,54.75,29.26,2,3,6
11980,4,60.9,36,4.2,52.31,27.8,3,3,5
11405,3.48,62.9,36,3.43,51.56,27.19,2,0,3
13691,4,61.5,41,4.34,52.43,27.84,2,6,2
18110,4.58,58.4,33,5.74,53.96,28.9,3,5,0
11108,3.74,62.6,38,3.83,51.95,27.46,2,2,3
15862,4.27,61.2,38,4.95,53.05,28.24,4,2,5
17115,4.46,58.1,33,5.28,53.52,28.65,3,5,3
18029,4.65,62.8,38,6.2,54.39,28.96,4,6,2
18293,4.69,62.5,37,6.36,54.57,29.08,3,6,1
17571,4.69,57.8,39,6.19,54.25,29.14,1,6,7
14824,4,63.7,40,4.42,52.53,27.76,1,2,1
16716,4.3,63.2,36,5.14,53.26,28.25,2,3,1
17421,4.5,63.3,36,5.65,53.85,28.59,2,5,2
12392,3.69,62.7,37,3.69,51.91,27.4,3,2,1
13121,3.96,62.1,37,4.25,52.38,27.76,4,6,1
17182,4.43,60.7,34,5.27,53.63,28.52,3,5,2
14944,4.26,62.2,39,4.96,53.08,28.19,4,3,5
16479,4.39,61.9,40,5.28,53.71,28.41,4,4,4
12962,4,61.2,38,4.25,52.49,27.85,2,2,3
17766,4.6,59.8,33,5.95,54.06,28.92,2,5,6
17998,4.56,62.1,40,5.84,53.98,28.75,4,1,4
16311,4.31,62.6,35,5.16,53.24,28.28,3,3,4
12073,3.51,63.6,38,3.44,51.67,27.18,1,0,1
17960,4.71,60.9,39,6.4,54.54,29.15,4,3,7
17666,4.55,56.5,34,5.63,53.85,28.93,1,4,4
18171,4.71,61.6,40.3,6.41,54.56,29.13,4,4,4
4393,3.01,65.1,39,2.88,51.13,26.71,0,2,2
18025,4.66,62.3,40,6.23,54.35,28.98,4,2,6
17969,4.68,62.2,41,6.28,54.46,29.03,4,2,5
13227,3.91,62.4,39,4.16,52.28,27.68,4,4,1
17684,4.61,62.3,40,6.01,54.13,28.85,2,2,6
16141,4.51,61.9,37,5.67,53.79,28.65,4,5,6
17749,4.61,62.2,41,5.98,54.18,28.85,4,5,2
18148,4.71,63.3,39,6.44,54.64,29.09,2,2,4
13149,3.8,60.8,35,3.86,52.04,27.62,3,0,5
17273,4.51,62.9,37,5.69,53.81,28.61,2,4,4
16782,4.5,62,39,5.64,53.75,28.63,2,4,5
17104,4.43,61.1,39,5.34,53.47,28.49,4,3,3
17736,4.59,61.6,37,5.92,54.11,28.84,3,2,4
18258,4.71,63.4,40,6.48,54.58,29.08,1,3,4
17729,4.65,61.7,39,6.16,54.34,28.98,4,5,4
3363,3.23,60.2,36,2.91,50.94,27.05,3,2,4
17592,4.51,57.9,33,5.53,53.72,28.79,1,4,2
17038,4.4,60.2,34,5.27,53.38,28.5,1,3,4
14584,4,62.5,36,4.44,52.53,27.84,1,1,3
15541,4.09,58.9,36,4.36,52.55,28.05,3,4,1
17833,4.57,61,35,5.81,54.02,28.81,3,3,2
2966,2.96,60.4,37,2.53,50.63,26.82,4,2,1
15539,4.12,61.6,34.1,4.61,52.66,27.98,1,5,1
17669,4.47,62.2,39,5.55,53.64,28.55,4,2,2
16264,4.3,61.4,37,5.04,53.14,28.28,4,1,5
18198,4.7,61.2,35,6.44,54.57,29.16,3,3,4
17374,4.48,60.1,36,5.52,53.64,28.65,2,3,3
17486,4.51,60.6,36,5.61,53.74,28.68,4,5,2
15918,4.15,61.2,37,4.64,52.74,28.05,2,1,4
17810,4.65,62.6,39,6.18,54.38,28.96,4,5,3
17750,4.57,62.4,38,5.84,54.02,28.75,4,5,3
17995,4.69,61.5,40,6.32,54.5,29.09,4,4,3
7705,3.67,61.3,37,3.58,51.8,27.43,3,3,5
15472,4.24,63,37,4.93,53.05,28.13,2,6,3
16743,3.95,60.7,32,4.15,52.34,27.81,2,3,0
17877,4.68,61.9,40,6.3,54.45,29.05,4,3,7
17449,4.49,61.6,40,5.57,53.71,28.61,4,2,3
17828,4.67,61.2,36,6.24,54.44,29.06,3,3,5
18118,4.6,63.4,38,6.01,54.16,28.8,1,4,2
18116,4.62,62.3,40,6.07,54.2,28.88,4,2,3
17828,4.54,62.7,37,5.75,53.93,28.68,3,3,2
14451,4.17,61.4,39,4.7,52.75,28.06,4,3,4
18043,4.68,61.3,39,6.28,54.46,29.07,4,6,2
13415,3.81,62.2,40,3.99,51.98,27.55,2,1,2
18332,4.71,61.4,40,6.4,54.54,29.13,4,2,3
16483,4.29,62.4,42,4.99,53.12,28.2,4,1,5
18339,4.71,63.5,40,6.49,54.62,29.09,1,4,3
16500,4.2,62.2,38,4.79,52.92,28.09,4,1,2
16231,4.31,62.5,34,5.02,53.33,28.25,3,5,2
6242,4,63.3,40,4.38,52.62,27.8,2,6,7
12205,4,62.6,36,4.31,52.52,27.79,3,3,4
17171,4.42,62.9,37,5.43,53.56,28.45,2,5,2
18175,4.69,63.1,39,6.34,54.52,29.03,2,1,4
12664,4,61.5,38,4.34,52.42,27.84,2,4,3
17386,4.56,59.6,34,5.74,53.86,28.81,1,3,7
17387,4.45,60.8,37,5.43,53.56,28.56,3,4,2
16063,4.26,62.2,40,4.87,53.1,28.17,4,3,2
17962,4.6,62.2,39,5.97,54.15,28.84,4,3,2
2339,3.01,60.8,35,2.59,50.8,26.86,3,6,1
11128,3.42,62.5,35,3.32,51.44,27.15,3,0,2
15562,4.31,61.5,40,5.01,53.15,28.27,4,4,4
18020,4.67,59.6,36,6.17,54.35,29.08,3,6,2
18271,4.71,63.3,36,6.52,54.65,29.12,1,6,2
17995,4.62,62.1,42,6.01,54.13,28.85,4,4,3
12353,3.91,61.4,38,4.09,52.26,27.72,4,2,4
14585,3.95,62.5,40,4.19,52.39,27.72,4,3,1
1823,2.7,58.8,37,2.04,50.26,26.7,3,1,1
9928,3.73,59.2,38,3.69,51.77,27.6,2,3,4
17224,4.11,58.8,33,4.42,52.64,28.1,3,2,0
18125,4.7,62.9,37,6.41,54.61,29.09,3,5,2
13121,4,62,40,4.35,52.45,27.82,4,6,2
13126,3.95,61.8,40,4.2,52.33,27.76,4,1,2
5536,3.49,62.7,37,3.36,51.61,27.2,3,3,3
14094,3.96,57.9,33,4.06,52.17,27.92,1,4,2
13505,3.82,62.3,40,3.9,52.1,27.55,4,2,2
8138,3.42,59.9,36,3.14,51.38,27.27,2,6,1
9121,3.51,57.2,33,3.1,51.29,27.44,1,1,4
12856,4.01,61.5,37,4.35,52.54,27.88,3,3,3
16273,4.21,60.1,38,4.69,52.88,28.17,4,3,3
16103,4.5,61.9,41,5.63,53.73,28.62,4,5,6
17157,4.31,61.9,37,5.1,53.23,28.3,2,0,2
4341,3.5,59.8,37,3.19,51.38,27.33,3,5,3
10731,3.47,60.3,36,3.31,51.44,27.31,4,1,1
15154,4.11,63.1,36,4.59,52.79,27.93,2,3,2
12195,3.87,62,41,4.02,52.16,27.63,4,2,3
15043,4.29,60.9,39,4.91,53.13,28.27,4,4,5
13822,4.11,62.6,36,4.6,52.73,27.95,3,6,3
17708,4.6,62.6,40,6.01,54.14,28.83,4,4,5
4556,2.87,60.7,38,2.34,50.56,26.72,4,1,1
16469,4.31,63.3,38,5.1,53.3,28.24,2,6,1
12260,3.99,62.2,38,4.31,52.43,27.79,4,3,4
14860,4.07,62,35,4.55,52.68,27.95,2,5,1
3680,2.98,61.8,39,2.64,50.75,26.78,4,2,1
1508,2.97,60.3,36,2.56,50.7,26.86,2,1,3
16066,4.15,61,37,4.59,52.78,28.06,3,2,1
13010,3.95,62.3,36,4.22,52.41,27.75,3,3,3
13216,2.79,66.7,39,2.7,50.88,26.44,0,0,0
18125,4.7,63.5,38,6.42,54.62,29.07,2,5,2
18123,4.59,59.5,38,5.96,53.79,28.86,2,2,2
10646,3.81,58.4,34,3.79,51.99,27.75,3,3,4
14502,3.97,62.8,40,4.26,52.49,27.75,3,4,1
16663,4.51,63,38,5.69,53.89,28.63,3,4,5
15228,4.28,61.6,39,4.94,53.07,28.22,4,3,3
18227,4.7,61.6,40,6.37,54.5,29.1,4,3,4
17765,4.54,63.3,36,5.84,54.04,28.71,2,4,1
16425,4.34,63.8,34,5.28,53.36,28.28,1,4,5
18047,4.71,60.8,37,6.37,54.56,29.15,3,2,5
18397,4.67,61.9,41,6.23,54.37,29,4,4,1
11849,3.98,59.6,34,4.12,52.33,27.87,3,6,4
2864,3.49,62.4,40,3.44,51.51,27.22,4,3,6
14832,4.1,62.6,39,4.47,52.6,27.99,4,3,2
16167,4.31,62.6,38,5.1,53.23,28.26,4,5,2
13523,3.97,62.2,35,4.26,52.46,27.78,3,4,2
17912,4.71,61.8,40,6.4,54.6,29.13,4,6,3
15471,3.96,62.8,39,4.2,52.43,27.72,3,2,1
17117,4.48,61.2,38,5.5,53.71,28.61,4,6,2
15718,4.31,61.2,39,4.99,53.22,28.3,3,3,6
18145,4.77,60.8,40,6.71,54.84,29.34,4,4,6
15671,4.24,62.2,38,4.93,53.04,28.17,2,2,4
5952,3.41,61,38,3.2,51.3,27.18,4,4,2
13301,4.01,61,38.3,4.3,52.43,27.86,2,3,2
18279,4.7,63.4,40,6.42,54.55,29.05,1,5,3
17928,4.71,61.7,40,6.43,54.56,29.13,4,3,7
18078,4.67,61.1,35,6.29,54.42,29.07,3,5,3
15454,4.21,63.2,40,4.84,53.02,28.08,2,4,3
18136,4.77,62.6,38,6.82,54.9,29.32,4,6,4
18271,4.71,61,38,6.45,54.57,29.17,4,6,2
14135,3.96,62.6,39,4.25,52.45,27.75,2,1,2
18021,4.7,59.5,36,6.27,54.5,29.16,3,3,4
17382,4.61,60.3,38,5.93,54.12,28.91,4,6,6
18255,4.71,63.1,37,6.48,54.6,29.1,1,6,3
15853,4.31,63.8,37,5.16,53.29,28.23,1,4,4
13268,3.96,63.3,38,4.34,52.45,27.73,1,2,4
13605,3.8,61.9,40,3.9,52.11,27.58,3,2,1
14498,4.33,61.3,38,5.08,53.21,28.32,4,6,6
17685,4.49,61.6,38,5.54,53.75,28.61,3,2,2
17386,4.5,59.1,32,5.47,53.75,28.72,2,6,2
13262,3.94,63.4,39,4.23,52.38,27.67,1,4,2
16494,4.3,58.9,34,4.95,53.15,28.4,3,5,2
16350,4.31,62.4,39,5.11,53.24,28.28,2,4,3
17560,4.61,61.3,40,5.99,54.12,28.88,4,4,6
14947,3.98,61.7,34,4.25,52.45,27.81,3,5,1
13063,3.8,61.6,39,3.85,52.05,27.57,3,1,2
14904,4.11,63.1,35,4.62,52.82,27.95,2,2,3
14271,3.74,63.6,37,3.92,52.16,27.49,1,2,1
18086,4.61,61.3,36,6.05,54.16,28.91,3,5,2
18293,4.67,61.4,40,6.22,54.4,29.03,4,6,0
18378,4.75,59.2,35,6.54,54.66,29.3,2,1,2
17897,4.51,57.7,33,5.52,53.72,28.8,1,4,1
17125,4.46,60.5,35,5.44,53.63,28.6,3,6,2
18139,4.71,61.5,40,6.44,54.58,29.15,4,3,5
16227,4.27,64.6,40,5,53.24,28.12,0,4,3
15222,4.29,61.4,39,4.96,53.1,28.25,4,5,3
14354,4.06,60.7,39,4.43,52.63,27.98,4,3,2
18094,4.65,60.5,38,6.15,54.34,29.03,4,1,4
16331,4.31,61.8,39,5.02,53.16,28.26,4,1,6
13300,3.98,62,36,4.29,52.42,27.79,3,2,4
15418,4.29,63.3,41,5.1,53.17,28.2,2,3,7
18216,4.72,61.4,39,6.49,54.62,29.18,2,3,6
18047,4.71,61.7,35,6.46,54.66,29.17,3,3,4
17941,4.61,63.5,40,6.03,54.23,28.82,2,5,2
18194,4.63,61.4,39,6.06,54.2,28.92,4,0,5
16526,4.2,66.5,42,4.98,53.07,27.94,0,1,4
18178,4.69,62.1,38,6.39,54.52,29.09,4,4,3
17709,4.68,60.9,35,6.24,54.44,29.07,3,3,6
16684,4.29,62.1,36,5.03,53.14,28.24,4,3,1
17077,4.51,62.9,36,5.65,53.84,28.61,3,5,3
17040,4.48,60.9,38,5.57,53.66,28.63,4,6,3
11026,3.82,61.2,40,3.88,52.09,27.62,3,3,4
13649,3.91,61.7,36,4.1,52.31,27.72,3,5,1
15150,4.28,62.3,41,4.97,53.1,28.2,4,6,3
12744,3.69,62.1,38,3.73,51.86,27.44,2,0,3
18307,4.7,61.1,40,6.38,54.49,29.12,4,5,2
16186,4.29,60,33.8,5,53.07,28.33,1,2,4
16717,4.31,63.5,38,5.15,53.24,28.21,2,2,2
9995,3.17,62.4,39,2.9,51.1,26.91,4,0,4
18271,4.77,62.2,37,6.77,54.89,29.32,2,4,5
6346,3.49,61.5,40,3.3,51.49,27.23,4,4,2
3887,3.6,61.2,40,3.52,51.65,27.37,2,3,6
17204,4.45,60.8,38,5.39,53.48,28.52,4,4,3
17631,4.6,62.9,41,6,54.2,28.83,4,4,5
14505,3.93,63.2,38,4.2,52.4,27.68,2,3,1
17960,4.51,62.4,34,5.72,53.92,28.68,3,3,1
2040,3.26,61.5,36,2.98,51.24,27.06,3,3,3
18301,4.66,62.4,40,6.21,54.36,28.97,4,6,1
17167,4.5,61.3,35,5.63,53.74,28.65,2,5,3
17385,4.5,62.4,37,5.63,53.78,28.61,3,3,3
15429,4.25,61.5,36,4.91,52.99,28.19,2,3,5
17975,4.71,59.7,37,6.35,54.58,29.2,3,6,4
15046,4.28,62.4,38,5.03,53.11,28.21,4,3,5
13962,3.94,63.1,36,4.29,52.41,27.72,1,3,2
18034,4.71,62.3,41,6.43,54.57,29.11,4,3,6
17663,4.63,61.1,38,6.03,54.21,28.93,4,4,6
14687,4.11,61.8,39,4.58,52.72,27.99,2,2,4
15631,4.21,61.4,40,4.78,52.91,28.13,4,5,3
18078,4.62,61.5,38,6.05,54.16,28.9,4,3,3
15502,4.3,61.2,38,5.01,53.13,28.28,4,6,3
18155,4.68,62.4,37,6.32,54.51,29.05,3,2,3
18143,4.7,61.4,41,6.41,54.5,29.12,4,5,3
14903,4.01,63.3,39,4.36,52.61,27.79,2,3,1
16748,4.31,62.6,37,5.1,53.3,28.28,3,4,1
18078,4.7,60.9,38,6.38,54.52,29.14,4,5,3
12780,4.01,62,40,4.32,52.52,27.83,4,5,3
12207,3.91,59.7,37,3.98,52.2,27.79,4,2,5
15091,4.21,61.8,38,4.81,53.01,28.15,4,2,6
14581,4,59.9,36,4.19,52.42,27.9,3,2,1
17017,4.31,65.5,38,5.18,53.47,28.2,0,6,1
15154,4.11,62,34,4.61,52.83,28.02,3,3,2
18065,4.69,61.8,38,6.39,54.54,29.11,2,6,3
17023,4.4,61.2,39,5.24,53.42,28.44,4,5,2
16100,4.31,62.7,41,5.08,53.2,28.24,4,3,3
18033,4.66,62.5,39,6.23,54.35,28.97,4,6,3
7286,3.41,62.5,41,3.24,51.35,27.1,2,5,1
17860,4.59,61.6,35,5.94,54.05,28.83,3,3,5
17907,4.59,61.7,40,5.96,54.09,28.84,2,3,2
15202,4.11,61.3,36,4.62,52.75,28.04,1,4,1
14323,4.11,62.2,36,4.56,52.77,27.97,3,5,3
17662,4.6,62.3,41,5.99,54.11,28.83,2,4,6
15927,4.24,60.9,37,4.8,53.02,28.2,3,5,2
17491,4.51,61.6,38,5.61,53.8,28.65,4,6,1
14502,4.01,63.9,38,4.5,52.63,27.8,2,5,1
17693,4.68,61.6,40,6.3,54.44,29.06,4,5,6
8546,3.46,61.8,36,3.29,51.52,27.22,3,2,2
17092,4.48,61.9,40,5.56,53.69,28.58,4,2,4
6106,3.48,61.8,36,3.29,51.59,27.24,3,3,3
17683,4.51,62.2,38,5.67,53.81,28.64,4,2,2
16509,4.46,60.2,35,5.45,53.52,28.59,2,3,7
17956,4.69,61.7,40,6.36,54.47,29.08,4,4,6
18208,4.66,62.5,42,6.21,54.34,28.96,4,3,3
17899,4.63,61.8,40.3,6.08,54.22,28.91,4,5,4
15478,4.31,62.3,41,5.07,53.19,28.26,4,5,4
18048,4.67,61.8,38,6.3,54.44,29.05,4,2,6
18150,4.61,61.9,38,6.03,54.17,28.88,4,4,1
10880,3.36,61.5,37,3.25,51.28,27.15,2,0,2
17199,4.49,62,41,5.55,53.74,28.59,4,4,2
18021,4.7,61.8,39,6.37,54.57,29.11,4,4,3
14943,4.3,61.8,39,5.02,53.16,28.26,4,4,6
16327,4.28,61.5,37,5.01,53.12,28.26,3,1,5
13013,3.76,61.2,38,3.81,52.01,27.57,4,2,1
17081,4.4,62,40,5.28,53.41,28.41,4,1,6
15287,4.31,61.2,34,5.03,53.11,28.28,1,4,6
10642,3.51,59.7,34,3.35,51.46,27.37,1,4,1
14158,4.03,62.3,39,4.37,52.56,27.84,4,3,2
3172,2.97,60.3,36,2.51,50.6,26.82,3,3,1
17124,4.31,63.4,36,5.08,53.33,28.24,1,1,1
18336,4.64,60.2,35,6.14,54.2,29,2,4,1
18283,4.69,61.7,39,6.34,54.48,29.08,4,1,5
11645,4,61.8,37,4.34,52.48,27.84,4,3,4
